"gene","logFC","log.p.value","log.FDR","std.logFC","cellType.target","rank_marker","anno_logFC"
"ZFP36",0.84835348623168,-7116.96792247154,-7107.93378242936,3.47752538537171,"Human_Astro_1 FGFR3",4," std logFC = 3.478"
"HILPDA",0.832482040459072,-6074.29609645886,-6065.48509996798,3.19385788644336,"Human_Astro_1 FGFR3",5," std logFC = 3.194"
"CHI3L1",0.658939800841556,-5881.51073101844,-5872.88205608436,3.13934932042063,"Human_Astro_1 FGFR3",6," std logFC = 3.139"
"YBX3",1.12028652609315,-5528.99824233965,-5520.5237180854,3.03776664016595,"Human_Astro_1 FGFR3",7," std logFC = 3.038"
"GLI2",1.0515659417029,-5443.06443920658,-5434.72344634495,3.01260529125819,"Human_Astro_1 FGFR3",8," std logFC = 3.013"
"CD44",1.03378208687493,-5243.56543033294,-5235.34222050697,2.95355181619528,"Human_Astro_1 FGFR3",9," std logFC = 2.954"
"ALDH1L1",1.55243670151933,-5165.66378604093,-5157.54593673061,2.93024013392957,"Human_Astro_1 FGFR3",10," std logFC = 2.93"
"FAM189A2",1.52413082537222,-4887.15936117601,-4879.1368220455,2.84567193847174,"Human_Astro_1 FGFR3",11," std logFC = 2.846"
"OSMR",1.04606803295263,-4861.18489755464,-4853.24936980112,2.83768292073349,"Human_Astro_1 FGFR3",12," std logFC = 2.838"
"FGF2",1.39085688802417,-4652.45304785689,-4644.59756281104,2.77281550710959,"Human_Astro_1 FGFR3",13," std logFC = 2.773"
"MRVI1",1.26300939554823,-4610.76777895158,-4602.98640187789,2.75971432055894,"Human_Astro_1 FGFR3",14," std logFC = 2.76"
"BAG3",0.90800876881122,-4593.99037749348,-4586.27799329128,2.75442717338366,"Human_Astro_1 FGFR3",15," std logFC = 2.754"
"PLSCR4",1.28858054398185,-4337.66313186787,-4330.0152861868,2.67259702064326,"Human_Astro_1 FGFR3",16," std logFC = 2.673"
"ITPKC",1.00981365875578,-4239.28427535529,-4231.69705429604,2.64064189872706,"Human_Astro_1 FGFR3",17," std logFC = 2.641"
"GNA14",1.51651362032638,-4200.18008128327,-4192.65001863786,2.62785153281973,"Human_Astro_1 FGFR3",18," std logFC = 2.628"
"EFEMP1",1.31047664750501,-4159.47583187371,-4151.99983644957,2.61448303391754,"Human_Astro_1 FGFR3",19," std logFC = 2.614"
"EMX2OS",1.06994105515263,-4113.35166256675,-4105.926960437,2.5992658483565,"Human_Astro_1 FGFR3",20," std logFC = 2.599"
"SLC44A3",0.865707784038169,-3951.68572448479,-3944.30981251921,2.54533496421838,"Human_Astro_1 FGFR3",21," std logFC = 2.545"
"FOS",0.769385202870572,-3915.04697499557,-3907.71758304563,2.53297972822354,"Human_Astro_1 FGFR3",22," std logFC = 2.533"
"GLI3",1.29609988133299,-3901.64000173341,-3894.35506154604,2.52844605183713,"Human_Astro_1 FGFR3",23," std logFC = 2.528"
"YAP1",1.19134471496098,-3901.12655653348,-3893.88417596052,2.52827229097749,"Human_Astro_1 FGFR3",24," std logFC = 2.528"
"AC008957",0.999421942942217,-3811.60294471177,-3804.40138613333,2.49782093013726,"Human_Astro_1 FGFR3",25," std logFC = 2.498"
"PRDM16",1.11978306904682,-3769.97349002581,-3762.81115216053,2.48355405018126,"Human_Astro_1 FGFR3",26," std logFC = 2.484"
"AC027117",1.27742181050938,-3564.41591663674,-3557.29131909944,2.41206639288663,"Human_Astro_1 FGFR3",27," std logFC = 2.412"
"BMPR1B",1.49969289947461,-3548.97571313985,-3541.88748324672,2.40662411708431,"Human_Astro_1 FGFR3",28," std logFC = 2.407"
"BTG2",0.88213209258095,-3526.62409691491,-3519.57095834159,2.3987271366664,"Human_Astro_1 FGFR3",29," std logFC = 2.399"
"CD99",0.946137800041356,-3447.55817834015,-3440.5389413185,2.37061284265041,"Human_Astro_1 FGFR3",30," std logFC = 2.371"
"RNF219-AS1",1.39083332740673,-3397.22713098564,-3390.24068378682,2.35256672986791,"Human_Astro_1 FGFR3",31," std logFC = 2.353"
"ARHGEF26",1.32615895646191,-3389.84021968696,-3382.88552118645,2.34990818090966,"Human_Astro_1 FGFR3",32," std logFC = 2.35"
"GNA14-AS1",0.811389889733702,-3378.32263452485,-3371.39870768301,2.34575784934165,"Human_Astro_1 FGFR3",33," std logFC = 2.346"
"BOC",1.03542727162687,-3333.67422793905,-3326.78015406036,2.3296089721039,"Human_Astro_1 FGFR3",34," std logFC = 2.33"
"MT1X",0.958968521622508,-3269.3452622314,-3262.48017588959,2.30617107302639,"Human_Astro_1 FGFR3",35," std logFC = 2.306"
"RFX4",1.44039192463943,-3248.89648190506,-3242.05956644021,2.29867757458548,"Human_Astro_1 FGFR3",36," std logFC = 2.299"
"SCARA3",0.725505378621243,-3182.72335776153,-3175.91384127087,2.27428229790619,"Human_Astro_1 FGFR3",37," std logFC = 2.274"
"ASAP3",0.844560243224686,-3101.64706623916,-3094.86421799558,2.24408031793538,"Human_Astro_1 FGFR3",38," std logFC = 2.244"
"SYTL4",0.957171557984307,-3088.77308867811,-3082.01621592093,2.23925208271073,"Human_Astro_1 FGFR3",39," std logFC = 2.239"
"PAPLN",0.940580575693882,-3052.50394537106,-3045.77239042187,2.22560079931164,"Human_Astro_1 FGFR3",40," std logFC = 2.226"
"FSTL1",0.832693293722368,-3030.6029027474,-3023.89604041079,2.21732207915717,"Human_Astro_1 FGFR3",41," std logFC = 2.217"
"GEM",0.625365736183338,-2977.99681370152,-2971.3140489165,2.19732560378607,"Human_Astro_1 FGFR3",42," std logFC = 2.197"
"CNN3",1.24953998571494,-2940.79570382004,-2934.13646953243,2.18308829708071,"Human_Astro_1 FGFR3",43," std logFC = 2.183"
"LINC00299",0.961784358153314,-2900.94738367158,-2894.31113890219,2.16774712229852,"Human_Astro_1 FGFR3",44," std logFC = 2.168"
"ACSS3",1.16174397153766,-2873.37749029345,-2866.76371837991,2.15707704043578,"Human_Astro_1 FGFR3",45," std logFC = 2.157"
"ITGB4",0.958577477649028,-2837.17833327404,-2830.58654026722,2.14299644944414,"Human_Astro_1 FGFR3",46," std logFC = 2.143"
"HIF3A",1.3926471040645,-2814.19584693805,-2807.62556013645,2.13401443185018,"Human_Astro_1 FGFR3",47," std logFC = 2.134"
"ABCC9",0.753738739021761,-2805.80865193474,-2799.25941854234,2.13072824562896,"Human_Astro_1 FGFR3",48," std logFC = 2.131"
"BCL6",1.28715637153796,-2804.90275186363,-2798.37413775844,2.13037303777284,"Human_Astro_1 FGFR3",49," std logFC = 2.13"
"PAMR1",1.0257688149358,-2748.48376893004,-2741.97535753216,2.10814695607297,"Human_Astro_1 FGFR3",50," std logFC = 2.108"
"GLIS3",1.41415770141376,-2724.68606702699,-2718.1974582564,2.09870964721026,"Human_Astro_1 FGFR3",51," std logFC = 2.099"
"SLCO1C1",0.926249576996195,-2724.36523401946,-2717.89604333474,2.09858216013216,"Human_Astro_1 FGFR3",52," std logFC = 2.099"
"MT1M",0.682930088693105,-2701.70169782461,-2695.25155533485,2.08955910803973,"Human_Astro_1 FGFR3",53," std logFC = 2.09"
"PHF21B",1.0919203447647,-2690.79536047653,-2684.36391011979,2.08520464443375,"Human_Astro_1 FGFR3",54," std logFC = 2.085"
"AC008957",0.637241483262159,-2682.55556127382,-2676.14246005575,2.08190947368814,"Human_Astro_1 FGFR3",55," std logFC = 2.082"
"GADD45B",0.502749503647657,-2649.88536838647,-2643.49028567389,2.06879859322084,"Human_Astro_1 FGFR3",56," std logFC = 2.069"
"AL160272",0.807676172225504,-2592.51690124873,-2586.13951811326,2.04559571141758,"Human_Astro_1 FGFR3",57," std logFC = 2.046"
"ABCA1",1.25595856239083,-2584.85674390936,-2578.4967525166,2.04247980527582,"Human_Astro_1 FGFR3",58," std logFC = 2.042"
"CA12",0.740915198949588,-2554.71396136212,-2548.37106440272,2.03017735976077,"Human_Astro_1 FGFR3",59," std logFC = 2.03"
"MAPK4",1.26794269613308,-2526.98271989385,-2520.65663005277,2.01880017303219,"Human_Astro_1 FGFR3",60," std logFC = 2.019"
"STON2",1.22485490295154,-2516.69820571585,-2510.38864517672,2.0145662166787,"Human_Astro_1 FGFR3",61," std logFC = 2.015"
"NHSL1",1.21805663883502,-2515.10539092523,-2508.81209090697,2.01390977171208,"Human_Astro_1 FGFR3",62," std logFC = 2.014"
"LRIG1",1.3307153068891,-2507.19593557843,-2500.91863590152,2.01064722184333,"Human_Astro_1 FGFR3",63," std logFC = 2.011"
"F11-AS1",0.783264397899329,-2489.32276628781,-2483.06121496786,2.00325728615444,"Human_Astro_1 FGFR3",64," std logFC = 2.003"
"TPD52L1",1.24975286695686,-2479.4249891817,-2473.17894204829,1.99915439454398,"Human_Astro_1 FGFR3",65," std logFC = 1.999"
"RASD1",0.583975536995654,-2473.4591183254,-2467.22833866412,1.99667774051337,"Human_Astro_1 FGFR3",66," std logFC = 1.997"
"CGNL1",0.823894089513555,-2452.17573053659,-2445.95998875267,1.98781972543263,"Human_Astro_1 FGFR3",67," std logFC = 1.988"
"AC069368",0.647637148494316,-2450.55885389866,-2444.35792720053,1.98714534660941,"Human_Astro_1 FGFR3",68," std logFC = 1.987"
"RNF122",0.358743810056538,-2446.00716169608,-2439.82083379737,1.98524579142527,"Human_Astro_1 FGFR3",69," std logFC = 1.985"
"PPP1R3C",0.633391392755857,-2445.8605206448,-2439.68858148354,1.98518456672303,"Human_Astro_1 FGFR3",70," std logFC = 1.985"
"AL445426",0.758259047998928,-2397.94019617316,-2391.78244164689,1.96508562609521,"Human_Astro_1 FGFR3",71," std logFC = 1.965"
"ETNPPL",1.16535826462309,-2397.35273672963,-2391.20896844534,1.96483808724957,"Human_Astro_1 FGFR3",72," std logFC = 1.965"
"STK33",1.05595276276592,-2334.93992245794,-2328.80994749578,1.93837738758026,"Human_Astro_1 FGFR3",73," std logFC = 1.938"
"ADGRA3",1.15951803875609,-2333.44435359706,-2327.32798428695,1.9377393360752,"Human_Astro_1 FGFR3",74," std logFC = 1.938"
"LAMA1",0.722795730900028,-2303.25194297999,-2297.14899669022,1.92481767416858,"Human_Astro_1 FGFR3",75," std logFC = 1.925"
"MASP1",0.470394754558169,-2300.6449672067,-2294.55526614368,1.92369827958697,"Human_Astro_1 FGFR3",76," std logFC = 1.924"
"AL035078",0.646284000445322,-2273.98760814475,-2267.91097916329,1.9122181098155,"Human_Astro_1 FGFR3",77," std logFC = 1.912"
"GRIN2C",0.607859507367669,-2266.32338458056,-2260.25965900395,1.90890592849673,"Human_Astro_1 FGFR3",78," std logFC = 1.909"
"RANBP3L",1.02700741826901,-2256.2238749144,-2250.17288836356,1.90453336591821,"Human_Astro_1 FGFR3",79," std logFC = 1.905"
"WLS",1.15879261316647,-2235.68469788147,-2229.64629011283,1.89561285816573,"Human_Astro_1 FGFR3",80," std logFC = 1.896"
"EGLN3",1.19475798508535,-2227.20959183697,-2221.18360658833,1.89192089422317,"Human_Astro_1 FGFR3",81," std logFC = 1.892"
"IGFBP7",0.87411706766221,-2216.960852302,-2210.94713714595,1.88744756388701,"Human_Astro_1 FGFR3",82," std logFC = 1.887"
"ARID5A",0.437930473615167,-2214.85754746017,-2208.85595366466,1.88652833411094,"Human_Astro_1 FGFR3",83," std logFC = 1.887"
"RBPMS",0.787854203103488,-2213.21689400398,-2207.22727639951,1.88581102016215,"Human_Astro_1 FGFR3",84," std logFC = 1.886"
"IDH2-DT",0.581073523592232,-2198.80901937439,-2192.83123622757,1.87950107239342,"Human_Astro_1 FGFR3",85," std logFC = 1.88"
"ATP1A2",1.22030734527101,-2197.14545925523,-2191.17937214817,1.8787712778539,"Human_Astro_1 FGFR3",86," std logFC = 1.879"
"AC091826",1.0977479349486,-2170.77026482596,-2164.81573854131,1.86716609161182,"Human_Astro_1 FGFR3",87," std logFC = 1.867"
"AQP4",1.16643371453807,-2165.18113759198,-2159.23804000316,1.86469844489469,"Human_Astro_1 FGFR3",88," std logFC = 1.865"
"PLSCR1",0.76589524578424,-2143.43373230934,-2137.50193427577,1.85506844009797,"Human_Astro_1 FGFR3",89," std logFC = 1.855"
"CDC14A",0.950699348800931,-2135.42275879583,-2129.50213406286,1.85150962597593,"Human_Astro_1 FGFR3",90," std logFC = 1.852"
"NEK6",0.811272000300312,-2118.13882776647,-2112.22925286968,1.84381011250513,"Human_Astro_1 FGFR3",91," std logFC = 1.844"
"LINC01748",1.03280375012551,-2115.12880343518,-2109.23015760892,1.84246623926124,"Human_Astro_1 FGFR3",92," std logFC = 1.842"
"AC037459",0.569104334292937,-2096.1745241468,-2090.28668923665,1.83398322246494,"Human_Astro_1 FGFR3",93," std logFC = 1.834"
"WDR49",0.882639588568844,-2085.07425733858,-2079.19711771754,1.82899865773955,"Human_Astro_1 FGFR3",94," std logFC = 1.829"
"IL33",0.611135273578469,-2074.12999482534,-2068.26343731363,1.82407200349849,"Human_Astro_1 FGFR3",95," std logFC = 1.824"
"CEBPD",0.711477306057054,-2063.51832215526,-2057.66223594342,1.81928346108921,"Human_Astro_1 FGFR3",96," std logFC = 1.819"
"MMP28",0.676172904775662,-2039.01914936712,-2033.17342594231,1.80818400290658,"Human_Astro_1 FGFR3",97," std logFC = 1.808"
"JUN",0.730623608670015,-2036.98770341959,-2031.15223649496,1.80726085542048,"Human_Astro_1 FGFR3",98," std logFC = 1.807"
"STOX1",0.890455587468562,-2011.31858892112,-2005.49327436794,1.79555874912385,"Human_Astro_1 FGFR3",99," std logFC = 1.796"
"LRRC3B",1.01077903003226,-1995.43395634354,-1989.61869212623,1.78828218711225,"Human_Astro_1 FGFR3",100," std logFC = 1.788"
"ADGRV1",1.27759148290527,-1994.02656358714,-1988.22124970067,1.78763617129666,"Human_Astro_1 FGFR3",101," std logFC = 1.788"
"ZNF385D-AS2",0.773894040767183,-12928.2336968555,-12917.8132624521,5.76520723776914,"Human_PVALB ADAMTS5",1," std logFC = 5.765"
"LINC00943",0.468597778317377,-9436.64201502319,-9426.91472780044,4.82854773310481,"Human_PVALB ADAMTS5",2," std logFC = 4.829"
"LHX6",0.967443726498435,-7136.93182982382,-7127.61000770918,4.14490788249148,"Human_PVALB ADAMTS5",3," std logFC = 4.145"
"COL12A1",1.16324450271133,-6525.7902144939,-6516.75607445171,3.94982473853067,"Human_PVALB ADAMTS5",4," std logFC = 3.95"
"PTHLH",0.472297831422624,-5065.55485690466,-5056.74386041378,3.45140065853857,"Human_PVALB ADAMTS5",5," std logFC = 3.451"
"ADAMTS5",0.561496627025973,-4619.67831145843,-4611.04963652435,3.28770345448762,"Human_PVALB ADAMTS5",6," std logFC = 3.288"
"PLEKHD1",0.421648255587672,-4583.83984514445,-4575.3653208902,3.27426160693901,"Human_PVALB ADAMTS5",7," std logFC = 3.274"
"ANK1",1.23843358427847,-4164.57929300243,-4156.2383001408,3.11352271153375,"Human_PVALB ADAMTS5",8," std logFC = 3.114"
"COL15A1",0.347935531041339,-3355.06782643503,-3346.84461660906,2.78171570458005,"Human_PVALB ADAMTS5",9," std logFC = 2.782"
"MYO1B",1.08137047853793,-3244.39586830903,-3236.27801899872,2.73371462110673,"Human_PVALB ADAMTS5",10," std logFC = 2.734"
"TMEM255A",0.684315074728621,-3009.39968380037,-3001.37714466987,2.62928942561954,"Human_PVALB ADAMTS5",11," std logFC = 2.629"
"C1QL1",0.607420954277345,-2933.52713168206,-2925.59160392855,2.59479483795937,"Human_PVALB ADAMTS5",12," std logFC = 2.595"
"MME",0.585858694011723,-2807.69761938862,-2799.84213434277,2.53668378126764,"Human_PVALB ADAMTS5",13," std logFC = 2.537"
"FAM19A4",0.966386409479302,-2567.18988094785,-2559.40850387415,2.42220531034058,"Human_PVALB ADAMTS5",14," std logFC = 2.422"
"HS3ST2",0.78935894365852,-2512.75372620233,-2505.04134200012,2.39562172302645,"Human_PVALB ADAMTS5",15," std logFC = 2.396"
"SCUBE3",0.600181344954844,-2418.46614278994,-2410.81829710887,2.34894194599151,"Human_PVALB ADAMTS5",16," std logFC = 2.349"
"PTCHD4",1.20409877162377,-2348.59693924869,-2341.00971818944,2.31380743965096,"Human_PVALB ADAMTS5",17," std logFC = 2.314"
"IBSP",0.0897893261283169,-2336.04694890821,-2328.5168862628,2.307445612655,"Human_PVALB ADAMTS5",18," std logFC = 2.307"
"PCDH18",0.323962837569611,-2302.23249815592,-2294.75650273178,2.29022525365657,"Human_PVALB ADAMTS5",19," std logFC = 2.29"
"SCARA5",0.234398838454078,-2295.6406510329,-2288.21594890314,2.28685467704539,"Human_PVALB ADAMTS5",20," std logFC = 2.287"
"LINC02552",0.369800478340896,-2237.02681210299,-2229.65090013741,2.25668425539215,"Human_PVALB ADAMTS5",21," std logFC = 2.257"
"CNTNAP3",0.999272599935573,-2215.8963054506,-2208.56691350066,2.24571791456655,"Human_PVALB ADAMTS5",22," std logFC = 2.246"
"OSBPL3",1.1364726206231,-2170.07059920775,-2162.78565902038,2.22176691414716,"Human_PVALB ADAMTS5",23," std logFC = 2.222"
"LINC01837",0.217502420827237,-2115.93600620839,-2108.69362563543,2.19316780389999,"Human_PVALB ADAMTS5",24," std logFC = 2.193"
"DPP10-AS3",0.863640223780534,-2107.90379820663,-2100.70223962819,2.18889549797732,"Human_PVALB ADAMTS5",25," std logFC = 2.189"
"GPR149",0.721931032687722,-2105.82678463473,-2098.66444676945,2.1877895060167,"Human_PVALB ADAMTS5",26," std logFC = 2.188"
"SNTG2",0.967299884798759,-2100.25692153509,-2093.13232399779,2.18482108670834,"Human_PVALB ADAMTS5",27," std logFC = 2.185"
"NPNT",0.863656578581724,-2069.8219889609,-2062.73375906777,2.16853569405293,"Human_PVALB ADAMTS5",28," std logFC = 2.169"
"RYR1",1.06073923322822,-2066.35968768901,-2059.30654911569,2.16667599218898,"Human_PVALB ADAMTS5",29," std logFC = 2.167"
"ZNF385D",1.37120791507072,-1985.55662771364,-1978.53739069199,2.12285261317442,"Human_PVALB ADAMTS5",30," std logFC = 2.123"
"CPED1",0.724458375162575,-1971.68879979541,-1964.70235259659,2.11524805646052,"Human_PVALB ADAMTS5",31," std logFC = 2.115"
"AC006065",0.131339160808693,-1970.33581735775,-1963.38111885724,2.11450479537332,"Human_PVALB ADAMTS5",32," std logFC = 2.115"
"GRIN2C",0.666935024247729,-1919.72045485804,-1912.7965280162,2.08652508119263,"Human_PVALB ADAMTS5",33," std logFC = 2.087"
"BTBD11",0.933731033567436,-1836.24343580816,-1829.34936192947,2.03961122397305,"Human_PVALB ADAMTS5",34," std logFC = 2.04"
"ST8SIA4",0.912338662361723,-1825.06143004086,-1818.19634369904,2.03325137977372,"Human_PVALB ADAMTS5",35," std logFC = 2.033"
"TRPC3",0.608703313430879,-1808.74649305863,-1801.90957759378,2.0239391126094,"Human_PVALB ADAMTS5",36," std logFC = 2.024"
"FBLN7",0.466951409759553,-1765.10435860897,-1758.2948421183,1.99883238308291,"Human_PVALB ADAMTS5",37," std logFC = 1.999"
"PLCXD3",1.15736885083607,-1760.79941449774,-1754.01656625416,1.9963400113293,"Human_PVALB ADAMTS5",38," std logFC = 1.996"
"CA8",1.07536904477749,-1755.14372632995,-1748.38685357278,1.99306124059311,"Human_PVALB ADAMTS5",39," std logFC = 1.993"
"AC010127",1.0697880290769,-1705.28049579582,-1698.54894084662,1.96393508113044,"Human_PVALB ADAMTS5",40," std logFC = 1.964"
"SLC22A3",0.550408375217743,-1702.78747645235,-1696.08061411575,1.96246835397672,"Human_PVALB ADAMTS5",41," std logFC = 1.962"
"NXPH1",1.29850755410514,-1661.03315465672,-1654.3503898717,1.93774997776488,"Human_PVALB ADAMTS5",42," std logFC = 1.938"
"DLX6-AS1",1.0384767435923,-1650.79942049861,-1644.140186211,1.93164688349834,"Human_PVALB ADAMTS5",43," std logFC = 1.932"
"ELFN1",0.460523509630286,-1599.42797287397,-1592.79172810458,1.90073553079866,"Human_PVALB ADAMTS5",44," std logFC = 1.901"
"CFAP161",0.812713265017557,-1552.47683942683,-1545.86306751329,1.87206887011274,"Human_PVALB ADAMTS5",45," std logFC = 1.872"
"AP002759",0.344824205914402,-1534.62411864398,-1528.03232563717,1.8610606546095,"Human_PVALB ADAMTS5",46," std logFC = 1.861"
"SDK1",1.21947860352893,-1494.65206161919,-1488.0817748176,1.83619003016909,"Human_PVALB ADAMTS5",47," std logFC = 1.836"
"THSD7A",1.22050971134255,-1473.92183372374,-1467.37260033134,1.82316682014308,"Human_PVALB ADAMTS5",48," std logFC = 1.823"
"CNTNAP3B",1.08448229063555,-1473.2666053782,-1466.737991273,1.82275377085258,"Human_PVALB ADAMTS5",49," std logFC = 1.823"
"KCNT1",0.774830450628635,-1438.0154070685,-1431.50699567063,1.80040098896009,"Human_PVALB ADAMTS5",50," std logFC = 1.8"
"EYS",0.905127444069578,-1416.96203347469,-1410.47342470411,1.7869260824421,"Human_PVALB ADAMTS5",51," std logFC = 1.787"
"SCN7A",0.756570478075088,-1374.48396670375,-1368.01477601903,1.75944388423471,"Human_PVALB ADAMTS5",52," std logFC = 1.759"
"WNT16",0.174523918953132,-1360.01606154085,-1353.56591905109,1.74999095604029,"Human_PVALB ADAMTS5",53," std logFC = 1.75"
"SVIL",0.862446827198904,-1320.05707879922,-1313.62562844247,1.72362952278312,"Human_PVALB ADAMTS5",54," std logFC = 1.724"
"PLCE1",0.924572625348993,-1311.14226331707,-1304.729162099,1.717696321216,"Human_PVALB ADAMTS5",55," std logFC = 1.718"
"TRMT9B",0.956300639096695,-1291.43048822158,-1285.03540550901,1.70450813819972,"Human_PVALB ADAMTS5",56," std logFC = 1.705"
"RUNX2",0.935287975274143,-1287.14438686506,-1280.76700372959,1.70162775366642,"Human_PVALB ADAMTS5",57," std logFC = 1.702"
"PLA2R1",0.672315715987309,-1276.88648266759,-1270.52649127483,1.69471537909858,"Human_PVALB ADAMTS5",58," std logFC = 1.695"
"LYPD6B",0.617118758242536,-1243.18482092855,-1236.84192396915,1.6718152550195,"Human_PVALB ADAMTS5",59," std logFC = 1.672"
"AC004160",0.18308179017958,-1241.15820316204,-1234.83211332096,1.67042871904059,"Human_PVALB ADAMTS5",60," std logFC = 1.67"
"KCNS3",0.411840837732878,-1239.10368720415,-1232.79412666501,1.66902198395962,"Human_PVALB ADAMTS5",61," std logFC = 1.669"
"HTR1F",0.239988026134058,-1226.3259609325,-1220.03266091424,1.66024771065752,"Human_PVALB ADAMTS5",62," std logFC = 1.66"
"WNT3",0.35671688645509,-1194.54462522754,-1188.26732555062,1.6382310836962,"Human_PVALB ADAMTS5",63," std logFC = 1.638"
